alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01
KR,韩国,其他,https://www.fluentpython.com/data/flags/kr/kr.gif,亚洲,KR,0,0,0,0,0,15331428,15331428,30662856,45994284,61325712,91988568,91988568,107319996,107319996,122651424,122651424,137982852,183977136,199308564,214639992,229971420,245302848,260634276,275965704,275965704,275965704,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,291297132,306628560,321959988,321959988,337291416,337291416,337291416,337291416,352622844,367954272,383285700,383285700,383285700,398617128,398617128,429279984,444611412,459942840,475274268,490605696,505937124,521268552,536599980,536599980,551931408,567262836,582594264,597925692,613257120,613257120,628588548,643919976,659251404,674582832,689914260,705245688,720577116,735908544,751239972,766571400,781902828,797234256,812565684,827897112,843228540,873891396,873891396,889222824,889222824,904554252,904554252,919885680,935217108,935217108,950548536,965879964,965879964,981211392,981211392,981211392,981211392,981211392,981211392,996542820,996542820,996542820,996542820,996542820,1011874248,1011874248,1027205676,1027205676,1042537104,1042537104,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1073199960,1088531388,1119194244,1165188528,1195851384,1241845668,1287839952,1318502808,1349165664,1379828520,1410491376,1441154232,1471817088,1502479944,1533142800,1548474228,1579137084,1609799940,1625131368,1640462796,1671125652,1686457080,1701788508,1732451364,1763114220,1793777076,1824439932,1855102788,1885765644,1931759928,1962422784,2008417068,2039079924,2069742780,2100405636,2269051344,2330377056,2376371340,2422365624,2468359908,2514354192,2575679904,2621674188,2682999900,2744325612,2820982752,2912971320,3004959888,3096948456,3204268452,3326919876,3434239872,3541559868,3648879864,3786862716,3878851284,3970839852,4078159848,4185479844,4292799840,4384788408,4492108404,4584096972,4691416968,4783405536,4906056960,4982714100,5074702668,5166691236,5243348376,5350668372,5457988368,5580639792,5687959788,5795279784,5948594064,6071245488,6209228340,6423868332,6607845468,6868479744,7343754012,7803696852,8278971120,8723582532,9275513940,10440702468,11437245288,13001050944,13782953772,14595519456,15576730848,16741919376,17845782192,18826993584,19516907844,20084170680,20590107804,21034719216,21509993484,21923942040,22445210592,23135124852,23641061976,24192993384,24683599080,25128210492
GN,几内亚,其他,https://www.fluentpython.com/data/flags/gn/gn.gif,非洲,GN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195851384,1195851384,1195851384,1195851384,1195851384,1701788508,1701788508,1701788508,1701788508,1701788508,1701788508,1855102788,1855102788,1855102788,1855102788,1855102788,2008417068,2008417068,2008417068,2177062776,2177062776,2177062776,2177062776,2361039912,2759657040,2759657040,2759657040,2759657040,2759657040,3173605596,3296257020,3418908444,3648879864,3648879864,3771531288,3771531288,3771531288,3986171280,4507439832,4507439832,4507439832,4614759828,4614759828,4614759828,4737411252,4737411252,4967382672,4967382672,4967382672,4967382672,4967382672,4967382672,4967382672,5074702668,5074702668,5074702668,5074702668,5074702668,5274011232,5473319796,5672628360,5856605496,5948594064,6055914060,6163234056,6163234056,6469862616,6883811172,7190439732,7727039712,8156319696,8585599680,9796782492,10226062476,10563353892,10793325312,11222605296,11329925292,11943182412,12571770960,12909062376,13598976636,14503530888,16036673688,16741919376,17324513640,18305725032,18597022164,18735005016,18872987868,19102959288,19424919276,19547570700,19762210692,19976850684,20605439232,20927399220,21203364924,21540656340,21693970620,22153913460,22353222024,22521867732,22690513440,23150456280,23886364824,24039679104,24468959088,24560947656,24744924792
SO,索马里,其他,https://www.fluentpython.com/data/flags/so/so.gif,非洲,SO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,398617128,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,613257120,766571400,766571400,766571400,766571400,766571400,766571400,873891396,873891396,873891396,965879964,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1057868532,1134525672,1287839952,1287839952,1441154232,1441154232,1517811372,1517811372,1517811372,1594468512,1594468512,1594468512,1809108504,2115737064,2207725632,2315045628,2407034196,2606342760,2820982752,2912971320,2912971320,3004959888,3096948456,3280925592,3372914160,3372914160,3464902728,3832857000,5166691236,6331879764,7328422584,8416953972,8493611112,8738913960,8922891096,9183525372,9766119636,9996091056,10287388188,10364045328,10594016748,10686005316,10946639592,11452576716,12173153832,12694422384,13323010932,13951599480,14196902328,14549525172,15622725132,16036673688,16235982252,16496616528,17278519356,17508490776,17753793624,18428376456,18780999300,19164285000,20022844968,21356679204,22889822004,23564404836,24146999100
TD,乍得,其他,https://www.fluentpython.com/data/flags/td/td.gif,非洲,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149857100,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,3204268452,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,4737411252,5641965504,5641965504,5641965504,7113782592,7113782592,7113782592,7113782592,7113782592,7113782592,7113782592,7589056860,8508942540,8508942540,8508942540,8508942540,8968885380,8968885380,8968885380,8968885380,8968885380,8968885380,8968885380,8968885380,8968885380,9520816788,10149405336,10149405336,10149405336,10777993884,10777993884,10777993884,10777993884,11421913860,11421913860,11421913860,11421913860,11421913860,11421913860,11421913860,11881856700,11881856700,12740416668,12740416668,13644970920,13644970920,14012925192,14012925192,14012925192,14012925192,14534193744,14534193744,14534193744,15147450864,16251313680,16726587948,17171199360,17171199360,18459039312,18459039312,19271604996,19639559268,19992182112,21463999200,21801290616,22123250604,22460542020,22767170580,22767170580,23073799140,23073799140,23380427700,24085673388
SS,南苏丹,其他,https://www.fluentpython.com/data/flags/ss/ss.gif,非洲,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287839952,1287839952,1287839952,1287839952,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,1855102788,2345708484,2345708484,2820982752,2820982752,2820982752,2820982752,3158274168,3602885580,3602885580,4001502708,4384788408,4384788408,4384788408,4384788408,4384788408,4814068392,5289342660,5289342660,5795279784,5795279784,5795279784,5795279784,5795279784,7328422584,7328422584,7328422584,7803696852,7803696852,7803696852,8263639692,8263639692,8263639692,8677588248,9122199660,9122199660,9566811072,9566811072,9996091056,10379376756,10379376756,10823988168,10823988168,10823988168,11299262436,11299262436,11789868132,11789868132,12265142400,12265142400,12265142400,12725085240,12725085240,13185028080,13185028080,13185028080,13890273768,14534193744,14840822304,15469410852,15883359408,16297307964,17140536504,17140536504,17140536504,17416502208,17416502208,17416502208,17416502208,18336387888,18336387888,18581690736,18581690736,18826993584,19394256420,20222153532,20222153532,20222153532,21111376356,22031262036,22261233456,22506536304,22782502008,23610399120
RW,卢旺达,其他,https://www.fluentpython.com/data/flags/rw/rw.gif,非洲,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,2591011332,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,3648879864,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4062828420,4262136984,4262136984,4262136984,4262136984,4446114120,4599428400,4599428400,4599428400,4599428400,4599428400,4599428400,4706748396,4921388388,4921388388,4921388388,5013376956,5013376956,5090034096,5258679804,5258679804,5503982652,5595971220,5595971220,5595971220,5595971220,5595971220,5595971220,5595971220,5595971220,5595971220,5595971220,5595971220,5749285500,5749285500,5825942640,5902599780,6255222624,6255222624,6331879764,6331879764,6393205476,6515856900,6623176896,6623176896,6623176896,6623176896,6623176896,6776491176,6837816888,6960468312,6960468312,7129114020,7129114020,7129114020,7251765444,7251765444,7251765444,7251765444,7251765444,7420411152,7481736864,7619719716,7819028280,7880353992,8064331128,8125656840,8355628260,8524273968,8631593964,8738913960,8846233956,8953553952,9014879664,9076205376,9183525372,9290845368,9520816788,9735456780,9842776776,9888771060,10042085340,10164736764,10210731048,10318051044,10578685320,10640011032,10701336744,11130616728,11345256720,11544565284,11851193844,12249810972,12587102388,12587102388,12725085240,13031713800,13185028080,13568313780,13752290916,14028256620,14442205176,14779496592,15132119436,15561399420,16097999400,16542610812,16787913660,17063879364,17385839352,17707799340,18167742180,18658347876,18857656440,19286936424,19516907844,19915524972,20406130668,20636102088,20927399220
ML,马里,其他,https://www.fluentpython.com/data/flags/ml/ml.gif,非洲,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2069742780,2345708484,2345708484,2345708484,2345708484,2499022764,2499022764,2499022764,2499022764,2499022764,2499022764,2882308464,2882308464,2882308464,2882308464,2882308464,2882308464,2882308464,2882308464,2882308464,2974297032,3066285600,3066285600,3066285600,3265594164,3265594164,3357582732,3357582732,3357582732,3618217008,3710205576,3802194144,3894182712,3986171280,3986171280,4170148416,4262136984,4262136984,4354125552,4446114120,4446114120,4446114120,4446114120,4584096972,4890725532,4890725532,5059371240,5197354092,5396662656,5549976936,5825942640,6040582632,6117239772,6255222624,6408536904,6408536904,6408536904,6408536904,6485194044,6684502608,6761159748,6761159748,6761159748,6761159748,6960468312,7098451164,7098451164,7175108304,7251765444,7328422584,7405079724,7543062576,7681045428,7834359708,7911016848,7987673988,8186982552,8248308264,8248308264,8447616828,8723582532,9091536804,9168193944,9244851084,9444159648,9597473928,9735456780,10226062476,10425371040,10609348176,10793325312,11145948156,11559896712,11774536704,11989176696,12142490976,12265142400,12648428100,13001050944,13200359508,13353673788,13982262336,14288890896,14564856600,15070793724,15316096572,15515405136,15730045128,16113330828,16435290816,17155867932,17646473628,18244399320,18842325012,18888319296,19225610712
MM,缅甸,其他,https://www.fluentpython.com/data/flags/mm/mm.gif,亚洲,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1701788508,1701788508,1701788508,1701788508,1701788508,1701788508,1701788508,1701788508,1701788508,1701788508,1701788508,1701788508,1809108504,1809108504,1809108504,1809108504,1809108504,1901097072,1901097072,1901097072,1901097072,1901097072,1901097072,1901097072,1901097072,2023748496,2023748496,2023748496,2023748496,2085074208,2085074208,2085074208,2085074208,2192394204,2192394204,2192394204,2192394204,2253719916,2253719916,2284382772,2284382772,2299714200,2330377056,2330377056,2345708484,2376371340,2391702768,2407034196,2407034196,2422365624,2468359908,2483691336,2514354192,2514354192,2545017048,2591011332,2637005616,2637005616,2667668472,2698331328,2744325612,2836314180,2882308464,2928302748,2958965604,2989628460,3081617028,3158274168,3204268452,3234931308,3296257020,3418908444,3464902728,3648879864,3710205576,3756199860,3817525572,3894182712,4001502708,4108822704,4231474128,4292799840,4354125552,4430782692,4538102688,4844731248,4906056960,4998045528,5090034096,5197354092,5258679804,5320005516,5473319796,5519314080,5611302648,5795279784,5871936924,5963925492,6025251204,6178565484,6301216908,6393205476,6439199760,6485194044,6715165464,6853148316,6975799740,7144445448,7221102588,7328422584,7466405436,7650382572,7834359708,7972342560,8094993984,8355628260,8539605396,8631593964,8723582532,8846233956,9030211092,9198856800,9352171080,9536148216,9658799640,9812113920,9950096772,10118742480,10425371040,10808656740,11038628160,11299262436,11437245288,11544565284,11728542420,11958513840,12173153832,12403125252,12602433816,12786410952,12970388088,13169696652,13460993784,13614308064,13721628060,13982262336,14089582332,14273559468,14442205176,14595519456,14764165164,14917479444,15147450864,15392753712,15546067992,15699382272,15929353692
BI,布隆迪,其他,https://www.fluentpython.com/data/flags/bi/bi.gif,非洲,BI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,229971420,551931408,843228540,1165188528,1165188528,1165188528,1165188528,1165188528,1487148516,1487148516,1809108504,1809108504,1809108504,2131068492,2131068492,2453028480,2744325612,3020291316,3020291316,3296257020,4170148416,4170148416,4170148416,4507439832,4507439832,4507439832,4844731248,5197354092,5197354092,5197354092,5197354092,5197354092,5503982652,5503982652,5503982652,6055914060,6347211192,6347211192,7343754012,7681045428,8524273968,8876896812,9214188228,9214188228,9980759628,9980759628,10578685320,11161279584,12050502408,13583645208,13583645208,13936268052,14963473728
BF,布基纳法索,其他,https://www.fluentpython.com/data/flags/bf/bf.gif,非洲,BF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1778445648,1778445648,1778445648,1778445648,1977754212,1977754212,1977754212,1977754212,1977754212,1977754212,1977754212,1977754212,1977754212,1977754212,1977754212,2131068492,2131068492,2391702768,2514354192,2514354192,2514354192,2652337044,2652337044,2652337044,2790319896,2790319896,2790319896,2790319896,2790319896,2989628460,2989628460,2989628460,2989628460,2989628460,3096948456,3096948456,3096948456,3188937024,3188937024,3188937024,3188937024,3495565584,3495565584,3648879864,3648879864,3725537004,3955508424,4108822704,4108822704,4108822704,4108822704,4108822704,4231474128,4308131268,4308131268,4384788408,4461445548,4538102688,4737411252,4860062676,4860062676,5105365524,5228016948,5228016948,5350668372,5473319796,5519314080,5626634076,5749285500,5994588348,5994588348,6224559768,6224559768,6285885480,6285885480,6408536904,6623176896,6684502608,6899142600,6960468312,7205771160,7205771160,7205771160,7205771160,7328422584,7435742580,7665714000,7773033996,7773033996,8263639692,8447616828,8524273968,8784908244,8938222524,9122199660,9290845368,9382833936,9566811072,9658799640,9873439632,10609348176,10869982452,11130616728,11421913860,11897188128,11973845268,12096496692,12372462396,12633096672,12847736664,13123702368,13675633776,13936268052,14166239472,14457536604
CD,刚果民主,其他,https://www.fluentpython.com/data/flags/cd/cd.gif,非洲,CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,2345708484,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3372914160,3541559868,3541559868,3541559868,3541559868,3541559868,3541559868,3633548436,3633548436,3633548436,3771531288,3771531288,3771531288,3771531288,3894182712,3894182712,3955508424,4001502708,4001502708,4001502708,4047496992,4047496992,4124154132,4200811272,4200811272,4200811272,4200811272,4231474128,4231474128,4262136984,4262136984,4292799840,4292799840,4323462696,4400119836,4400119836,4446114120,4492108404,4584096972,4614759828,4706748396,4737411252,4798736964,4860062676,4952051244,5013376956,5044039812,5044039812,5105365524,5243348376,5365999800,5396662656,5427325512,5473319796,5534645508,5595971220,5641965504,5641965504,5718622644,5733954072,5764616928,5810611212,5887268352,5917931208,5948594064,6055914060,6071245488,6101908344,6178565484,6209228340,6270554052,6362542620,6439199760,6500525472,6515856900,6623176896,6623176896,6623176896,6699834036,6791822604,6914474028,6975799740,7098451164,7144445448,7282428300,7359085440,7466405436,7543062576,7619719716,7711708284,7742371140,7773033996,7849691136,7911016848,8048999700,8094993984,8248308264,8324965404,8462948256,8600931108,8800239672,8907559668,9030211092,9137531088,9275513940,9398165364,9766119636,9980759628,10118742480,10272056760,10532691036,10701336744,10869982452,11007965304,11130616728,11283931008,11513902428,11667216708,11866525272,11989176696,12065833836
