alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01
CU,古巴,其他,https://www.fluentpython.com/data/flags/cu/cu.gif,北美,Cuba,0,0,3,10,18,33,43,46,62,62,67,70,78,85,91,102,104,108,117,121,121,133,135,146,155,164,171,176,179,181,182,198,208,215,222,234,240,248,256,269,273,281,286,290,300,303,307,314,321,330,339,343,346,350,360,373,387,393,400,409,418,432,436,441,449,458,467,482,502,516,532,550,563,572,580,586,601,613,632,668,700,724,748,779,815,847,866,887,901,919,949,965,973,993,1015,1033,1047,1074,1092,1115,1139,1168,1194,1231,1256,1269,1322,1363,1393,1417,1455,1489,1515,1543,1568,1592,1616,1643,1674,1707,1760,1795,1827,1848,1868,1903,1931,1960,1991,2016,2056,2092,2135,2166,2206,2246,2281,2308,2350,2380,2408,2437,2467,2504,2553,2602,2631,2665,2693,2735,2771,2812,2879,2917,2950,2977,3017,3063,3088,3111,3137,3168,3200,3275,3317,3352,3375,3404,3432,3475,3506,3531,3564,3606,3643,3706,3806,3851,3901,3944,3982,4015,4045,4069,4112,4140,4165,4193,4215,4234,4259,4282,4307,4334,4357,4383,4406,4418,4429,4447,4474,4499,4519,4542,4559,4579,4596,4613,4631,4644,4663,4688,4709,4737,4764,4781,4795,4811,4822,4835,4849
KH,柬埔塞,其他,https://www.fluentpython.com/data/flags/kh/kh.gif,亚洲,Cambodia,0,0,0,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,257,257,257,257,257,257,257,257,257,257,257,296,296,365,365,399,399,399,399,428,452,480,480,480,500,500,520,539,557,557,572,572,619,654,669,700,759,790,824,839,905,979,1040,1055,1055,1055,1085,1085,1100,1100,1119,1160,1193,1252,1266,1298,1355,1371,1386,1400,1423,1452,1461,1478,1487,1496,1523,1539,1553,1573,1603,1628,1643,1658,1676,1688,1703,1732,1753,1775,1796,1818,1835,1855,1879,1901,1922,1943,1958,1985,2009,2032,2062,2082,2109,2137,2162,2189,2212,2234,2263,2286,2314,2342,2370,2397,2431,2489,2523,2555,2592,2625,2659,2687,2727,2754,2784,2820,2853,2874,2901,2935,2963,2995,3018,3049,3075,3103,3128,3160,3198,3230,3276,3312,3350,3379,3415,3453,3491,3522,3554,3586,3623,3660,3686,3712,3736,3760,3780,3803,3825,3846,3868,3895,3919,3956,4001,4026,4050,4067,4086,4102,4121,4132,4149,4165,4177,4191,4203,4216,4232,4248,4261,4275,4289,4303,4320,4334,4349,4359,4374,4385,4394,4410,4422,4435,4447,4458,4470,4485,4498,4519,4534,4561,4590,4608,4627,4641,4656,4673,4690
FR,法国,其他,https://www.fluentpython.com/data/flags/fr/fr.gif,欧洲,France,0,0,4,8,13,19,25,43,76,87,100,114,128,140,153,170,184,197,211,227,238,248,259,272,284,297,307,318,330,346,361,398,450,469,483,496,507,520,534,550,566,589,607,621,633,644,657,668,681,695,709,731,749,771,797,830,852,867,883,897,912,934,952,965,978,995,1014,1042,1065,1081,1095,1110,1123,1142,1156,1171,1187,1205,1224,1250,1275,1291,1306,1322,1341,1357,1372,1393,1408,1426,1446,1461,1474,1488,1501,1514,1531,1546,1562,1578,1593,1614,1629,1662,1678,1692,1714,1730,1749,1765,1783,1801,1818,1835,1853,1873,1892,1910,1926,1942,1971,1993,2028,2048,2067,2111,2146,2190,2215,2233,2249,2276,2299,2324,2366,2389,2411,2435,2465,2488,2511,2534,2557,2581,2608,2634,2663,2696,2720,2757,2789,2857,2957,2987,3009,3030,3055,3088,3107,3123,3140,3165,3189,3236,3259,3287,3305,3324,3344,3369,3388,3409,3432,3480,3512,3581,3668,3694,3727,3764,3786,3807,3827,3845,3875,3896,3913,3933,3947,3963,3979,3993,4010,4035,4051,4071,4088,4099,4109,4120,4134,4159,4171,4192,4209,4227,4239,4253,4270,4282,4299,4353,4380,4440,4472,4495,4517,4535,4556,4584,4605
BD,孟加拉,其他,https://www.fluentpython.com/data/flags/bd/bd.gif,亚洲,Bangladesh,0,0,0,37,77,77,102,149,149,149,171,171,199,199,199,222,222,222,222,222,222,222,222,239,239,239,239,271,271,284,308,363,392,410,438,467,496,527,550,565,565,578,601,618,623,638,638,659,672,681,697,705,719,737,761,786,815,839,860,876,885,902,917,920,941,957,979,1000,1016,1031,1045,1060,1069,1083,1083,1096,1098,1118,1133,1183,1231,1256,1280,1289,1304,1331,1344,1359,1370,1388,1411,1433,1452,1472,1493,1510,1533,1555,1575,1593,1614,1635,1658,1695,1725,1751,1791,1812,1842,1865,1888,1913,1940,1969,1998,2022,2048,2074,2104,2128,2160,2182,2211,2234,2254,2282,2321,2398,2459,2492,2523,2564,2605,2641,2684,2713,2734,2761,2797,2825,2847,2870,2898,2919,2940,2961,2981,3003,3019,3040,3061,3095,3131,3148,3167,3183,3199,3220,3233,3245,3258,3277,3296,3321,3335,3354,3373,3395,3410,3431,3447,3467,3488,3514,3545,3645,3735,3760,3785,3809,3825,3841,3856,3875,3896,3911,3929,3942,3955,3968,3984,4001,4018,4033,4045,4068,4083,4097,4111,4129,4149,4172,4190,4207,4220,4243,4260,4278,4298,4311,4331,4373,4414,4457,4492,4512,4530,4547,4560,4581,4601
CA,加拿大,其他,https://www.fluentpython.com/data/flags/ca/ca.gif,北美,Canada,0,0,4,7,10,15,21,40,79,92,103,112,124,131,138,149,158,167,174,184,193,200,208,216,225,234,242,250,260,271,283,345,408,425,439,451,462,473,486,498,511,525,538,548,562,572,582,593,602,612,624,637,647,664,685,725,749,763,776,788,800,814,830,842,854,867,886,919,939,958,971,984,997,1011,1024,1037,1050,1067,1088,1164,1209,1226,1240,1256,1274,1289,1303,1324,1338,1358,1378,1393,1407,1420,1434,1446,1462,1479,1494,1510,1526,1553,1569,1619,1638,1653,1676,1694,1712,1732,1752,1773,1794,1814,1834,1856,1875,1897,1918,1938,1964,1984,2007,2023,2042,2067,2097,2189,2229,2252,2274,2297,2322,2348,2383,2409,2435,2461,2494,2520,2544,2570,2595,2618,2648,2674,2699,2722,2745,2777,2805,2850,2925,2948,2968,2988,3010,3036,3057,3075,3097,3126,3151,3191,3215,3241,3262,3283,3305,3329,3348,3367,3388,3420,3448,3541,3641,3667,3698,3733,3754,3773,3794,3814,3838,3858,3874,3892,3908,3923,3939,3953,3970,3990,4007,4027,4047,4060,4071,4085,4101,4119,4133,4153,4167,4183,4197,4213,4229,4242,4258,4300,4328,4382,4415,4439,4459,4478,4504,4533,4559
GB,英国,其他,https://www.fluentpython.com/data/flags/gb/gb.gif,欧洲,United Kingdom,0,0,7,12,20,27,37,60,95,106,121,134,146,156,168,183,195,206,219,230,240,247,257,272,283,293,302,313,324,334,344,366,415,424,434,443,453,463,476,489,503,520,537,547,559,568,578,590,602,617,637,656,675,700,729,763,786,801,817,832,847,865,887,902,919,940,964,996,1017,1030,1043,1057,1070,1084,1098,1111,1126,1142,1160,1187,1212,1226,1240,1255,1271,1287,1298,1312,1321,1335,1349,1359,1367,1375,1385,1394,1408,1420,1431,1444,1458,1476,1487,1515,1525,1535,1559,1572,1587,1604,1622,1646,1669,1686,1713,1742,1757,1786,1809,1825,1850,1871,1899,1919,1941,1969,2002,2047,2072,2096,2125,2153,2181,2211,2252,2280,2309,2336,2369,2389,2410,2436,2462,2488,2528,2566,2593,2621,2646,2679,2706,2752,2810,2829,2849,2868,2892,2918,2940,2959,2982,3015,3041,3091,3111,3136,3158,3182,3206,3232,3255,3277,3298,3341,3371,3430,3490,3513,3543,3578,3599,3621,3642,3664,3685,3702,3718,3732,3742,3754,3776,3791,3807,3825,3839,3855,3871,3885,3897,3911,3925,3943,3955,3972,3987,4001,4016,4031,4045,4056,4071,4127,4153,4253,4321,4356,4385,4417,4445,4479,4511
SO,索马里,其他,https://www.fluentpython.com/data/flags/so/so.gif,非洲,Somalia,0,0,37,37,37,65,108,147,183,237,237,294,306,338,413,468,521,585,632,732,805,843,877,908,952,1009,1061,1124,1186,1248,1290,1333,1382,1457,1533,1583,1652,1690,1734,1805,1885,1950,1988,2028,2099,2151,2223,2265,2299,2387,2439,2482,2520,2573,2662,2713,2773,2813,2865,2927,2971,3011,3059,3107,3141,3174,3205,3254,3324,3349,3416,3442,3464,3489,3528,3539,3549,3559,3559,3577,3582,3591,3608,3637,3650,3666,3676,3678,3686,3693,3703,3717,3729,3740,3746,3750,3757,3761,3769,3774,3779,3783,3790,3800,3809,3821,3835,3844,3854,3864,3873,3883,3893,3905,3913,3922,3934,3946,3958,3968,3980,3989,4006,4014,4022,4030,4036,4043,4052,4059,4065,4074,4082,4090,4100,4106,4112,4120,4128,4134,4140,4145,4151,4157,4162,4169,4176,4182,4189,4197,4205,4212,4221,4228,4233,4238,4244,4250,4255,4260,4264,4270,4277,4286,4291,4296,4300,4303,4306,4309,4312,4315,4319,4323,4327,4332,4340,4343,4346,4349,4352,4354,4357,4359,4363,4366,4369,4372,4374,4376,4378,4382,4384,4386,4388,4391,4393,4395,4397,4400,4403,4405,4407,4410,4412,4414,4416,4419,4421,4423,4425,4428,4430,4434,4438,4441,4444,4447,4450,4452,4455
UA,乌克兰,其他,https://www.fluentpython.com/data/flags/ua/ua.gif,欧洲,Ukraine,0,0,9,26,36,44,44,51,51,51,51,51,51,55,64,77,84,84,92,92,92,100,107,110,115,118,118,120,126,133,137,156,201,215,218,227,236,249,265,282,298,324,343,357,370,380,394,417,450,477,498,524,547,592,643,696,741,774,804,831,852,888,917,944,967,996,1026,1067,1101,1126,1143,1171,1193,1221,1240,1258,1275,1299,1320,1355,1390,1408,1422,1441,1463,1483,1505,1532,1555,1589,1620,1643,1664,1687,1707,1730,1754,1777,1802,1829,1856,1891,1919,2019,2073,2103,2135,2159,2184,2209,2234,2259,2281,2303,2327,2351,2372,2393,2411,2430,2452,2470,2501,2520,2536,2555,2578,2607,2632,2649,2666,2684,2702,2718,2748,2766,2783,2800,2822,2842,2857,2877,2897,2915,2942,2961,2982,2999,3015,3036,3052,3090,3162,3183,3200,3216,3248,3270,3286,3298,3311,3328,3344,3373,3391,3409,3422,3436,3450,3465,3479,3493,3507,3528,3558,3608,3667,3690,3713,3735,3751,3766,3781,3797,3818,3834,3848,3863,3875,3887,3900,3921,3936,3952,3965,3981,3996,4008,4018,4029,4041,4056,4069,4086,4098,4114,4127,4140,4154,4166,4178,4215,4242,4282,4310,4330,4347,4368,4384,4399,4413
LK,斯里兰卡,其他,https://www.fluentpython.com/data/flags/lk/lk.gif,亚洲,Sri Lanka,0,0,0,0,39,39,39,39,39,39,39,39,39,39,39,39,73,73,73,90,90,106,106,149,164,164,164,164,164,177,177,218,228,237,246,246,254,263,271,279,279,287,293,304,344,349,359,368,381,395,403,415,419,431,442,463,476,492,495,517,533,544,553,558,570,588,601,614,642,656,670,689,696,707,719,726,741,768,790,866,960,1002,1031,1053,1081,1095,1116,1132,1145,1156,1173,1192,1211,1231,1251,1269,1285,1317,1334,1351,1368,1389,1403,1424,1446,1463,1483,1496,1517,1538,1551,1566,1584,1603,1626,1644,1663,1681,1698,1714,1730,1747,1768,1782,1796,1812,1834,1907,1966,1993,2012,2032,2052,2072,2090,2108,2125,2141,2161,2177,2197,2217,2237,2260,2285,2302,2320,2340,2360,2381,2401,2425,2460,2483,2501,2521,2543,2567,2584,2603,2623,2648,2668,2700,2722,2748,2768,2791,2814,2837,2855,2876,2898,2931,2954,3051,3151,3187,3219,3249,3276,3295,3318,3343,3371,3391,3417,3437,3459,3481,3507,3528,3550,3570,3589,3614,3644,3670,3692,3713,3739,3762,3782,3816,3838,3868,3890,3914,3934,3953,3978,4029,4065,4113,4150,4176,4200,4223,4245,4275,4296
IQ,伊拉克,其他,https://www.fluentpython.com/data/flags/iq/iq.gif,亚洲,Iraq,0,0,100,100,100,100,156,156,209,248,248,263,263,263,271,278,294,300,300,312,323,329,339,344,359,373,378,383,383,383,383,383,404,412,419,419,429,436,443,453,456,456,469,472,479,484,488,494,500,504,512,516,518,522,526,530,542,556,566,578,586,589,603,609,615,622,630,638,647,653,657,661,665,677,685,695,701,710,718,728,735,737,748,754,758,763,794,825,856,902,944,983,1020,1061,1099,1133,1178,1218,1257,1294,1332,1380,1421,1463,1503,1546,1592,1634,1671,1707,1741,1785,1828,1871,1910,1954,1999,2048,2095,2139,2186,2230,2277,2317,2355,2402,2445,2489,2534,2576,2611,2650,2679,2709,2744,2772,2801,2833,2870,2904,2935,2967,2995,3019,3041,3061,3077,3095,3112,3141,3165,3194,3227,3250,3272,3288,3306,3326,3342,3357,3373,3398,3425,3457,3478,3506,3525,3539,3552,3568,3581,3598,3615,3638,3659,3686,3723,3742,3758,3771,3781,3791,3801,3811,3823,3834,3846,3858,3867,3877,3887,3895,3904,3914,3922,3931,3941,3950,3957,3965,3974,3983,3993,4005,4015,4029,4039,4049,4062,4075,4089,4106,4123,4146,4164,4180,4191,4205,4217,4231,4245
DE,德国,其他,https://www.fluentpython.com/data/flags/de/de.gif,欧洲,Germany,0,0,3,8,12,15,18,34,73,83,93,101,107,113,119,125,130,137,146,156,164,169,175,184,193,202,209,216,225,235,247,314,379,396,410,423,434,446,458,468,479,493,506,518,527,536,545,553,562,573,584,596,609,629,653,707,732,746,762,776,790,807,825,838,854,873,895,925,950,968,983,1001,1016,1033,1048,1063,1080,1101,1124,1168,1202,1221,1238,1257,1277,1295,1306,1319,1329,1344,1358,1371,1382,1395,1407,1418,1430,1443,1456,1469,1482,1505,1520,1584,1601,1614,1633,1648,1664,1679,1693,1708,1724,1745,1760,1774,1787,1799,1812,1824,1840,1855,1875,1890,1904,1931,1960,2036,2068,2084,2098,2114,2130,2147,2179,2197,2213,2230,2251,2267,2282,2298,2314,2328,2345,2361,2377,2392,2407,2433,2453,2526,2626,2643,2659,2674,2691,2710,2723,2736,2750,2780,2800,2857,2879,2897,2912,2928,2944,2960,2973,2989,3004,3037,3065,3145,3228,3245,3273,3298,3313,3327,3340,3354,3373,3388,3404,3418,3429,3440,3452,3463,3475,3489,3502,3515,3529,3541,3550,3560,3571,3586,3596,3611,3623,3636,3647,3660,3673,3684,3697,3775,3801,3849,3882,3903,3920,3938,3958,3983,4004
VE,委内瑞拉,其他,https://www.fluentpython.com/data/flags/ve/ve.gif,南美,Venezuela,0,0,8,25,38,53,68,91,117,131,152,167,185,203,216,232,251,271,293,316,338,358,376,394,415,441,456,471,492,515,540,604,704,745,776,801,825,852,877,903,928,952,974,991,1010,1028,1045,1059,1075,1092,1109,1126,1141,1157,1182,1211,1233,1249,1264,1276,1288,1304,1319,1332,1345,1359,1376,1405,1430,1447,1461,1476,1491,1509,1523,1536,1549,1569,1589,1629,1665,1684,1701,1717,1734,1750,1765,1784,1800,1822,1843,1860,1875,1891,1908,1924,1941,1962,1980,2001,2021,2050,2069,2090,2107,2124,2148,2165,2182,2201,2217,2234,2250,2266,2283,2299,2316,2334,2352,2369,2391,2413,2435,2451,2469,2492,2519,2557,2587,2616,2639,2660,2681,2704,2733,2754,2772,2792,2815,2837,2856,2873,2890,2911,2929,2948,2967,2984,2999,3023,3041,3060,3085,3101,3116,3129,3144,3160,3170,3179,3188,3201,3214,3234,3246,3258,3266,3274,3281,3291,3298,3306,3316,3331,3344,3368,3407,3420,3435,3447,3456,3466,3475,3484,3498,3508,3516,3525,3534,3542,3550,3558,3566,3577,3586,3596,3606,3612,3618,3625,3635,3648,3657,3667,3675,3686,3695,3704,3714,3722,3734,3751,3765,3793,3810,3822,3832,3843,3854,3868,3880
MW,马拉维,其他,https://www.fluentpython.com/data/flags/mw/mw.gif,非洲,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,43,43,43,43,89,89,122,150,150,195,195,195,237,337,355,414,414,433,433,452,468,561,578,594,594,615,615,615,615,637,637,637,637,637,658,699,699,699,738,738,765,765,794,794,826,826,826,826,826,826,826,826,826,834,842,845,853,860,876,886,901,915,930,948,964,971,990,1015,1028,1038,1056,1067,1084,1115,1138,1156,1184,1213,1228,1252,1277,1315,1356,1376,1394,1414,1436,1469,1488,1522,1541,1558,1578,1597,1620,1640,1664,1690,1726,1751,1784,1815,1839,1859,1886,1917,1937,1962,1992,2021,2041,2068,2094,2116,2139,2161,2187,2215,2239,2274,2287,2304,2327,2350,2377,2396,2415,2434,2452,2473,2509,2533,2556,2584,2611,2624,2647,2663,2678,2698,2728,2743,2789,2846,2874,2906,2927,2945,2971,2992,3003,3029,3052,3073,3090,3102,3117,3135,3149,3171,3195,3219,3241,3258,3268,3280,3297,3317,3338,3357,3374,3387,3403,3418,3439,3454,3468,3484,3513,3532,3610,3654,3682,3707,3730,3743,3760,3783
US,美国,其他,https://www.fluentpython.com/data/flags/us/us.gif,北美,United States,0,0,3,6,9,12,15,19,24,28,32,36,39,43,47,51,54,57,61,64,67,70,73,78,82,86,89,92,96,101,107,128,154,162,170,177,183,189,196,204,211,220,230,238,247,255,265,273,281,291,301,312,322,337,356,379,397,409,421,432,445,459,474,487,501,517,537,569,591,608,624,641,657,673,689,705,721,749,781,858,908,930,950,972,997,1018,1029,1045,1055,1068,1081,1092,1104,1114,1124,1134,1145,1156,1166,1177,1188,1208,1221,1248,1260,1272,1291,1306,1321,1337,1355,1375,1393,1410,1428,1446,1461,1480,1497,1515,1539,1559,1582,1600,1621,1646,1678,1778,1821,1848,1874,1903,1933,1964,2004,2035,2067,2099,2135,2164,2188,2214,2239,2266,2299,2327,2351,2375,2396,2423,2447,2483,2526,2545,2563,2580,2599,2621,2638,2653,2672,2697,2718,2754,2776,2798,2814,2833,2853,2874,2892,2909,2926,2952,2975,3041,3108,3129,3151,3177,3192,3206,3222,3237,3255,3269,3283,3297,3309,3320,3333,3345,3357,3372,3384,3398,3412,3421,3429,3439,3450,3463,3473,3487,3496,3507,3517,3529,3540,3549,3561,3584,3601,3639,3664,3680,3696,3710,3729,3753,3771
UG,乌干达,其他,https://www.fluentpython.com/data/flags/ug/ug.gif,非洲,Uganda,0,0,0,0,0,25,46,46,46,46,62,62,76,76,100,100,100,100,100,109,109,109,109,116,116,116,116,116,116,123,129,129,149,149,149,173,173,187,187,213,222,235,259,270,277,277,277,284,291,295,315,328,346,368,392,416,438,480,491,496,524,539,557,562,568,570,585,619,628,645,655,668,673,686,690,697,709,712,717,733,743,748,756,764,773,779,788,802,810,814,828,833,842,849,858,863,876,887,901,913,928,952,966,980,988,999,1017,1038,1051,1069,1089,1104,1124,1140,1161,1192,1214,1241,1259,1275,1294,1311,1336,1355,1371,1391,1414,1441,1458,1477,1503,1533,1562,1595,1631,1656,1680,1705,1741,1768,1791,1811,1834,1856,1877,1900,1922,1943,1963,1991,2019,2042,2078,2098,2116,2135,2157,2177,2195,2208,2220,2241,2266,2307,2324,2345,2362,2378,2394,2414,2434,2451,2470,2495,2519,2552,2600,2621,2650,2672,2693,2712,2730,2748,2773,2792,2814,2832,2846,2863,2881,2897,2915,2937,2957,2978,3002,3027,3049,3070,3091,3111,3129,3148,3166,3185,3202,3219,3235,3251,3269,3303,3328,3428,3523,3566,3609,3650,3680,3704,3739
RU,俄罗斯,其他,https://www.fluentpython.com/data/flags/ru/ru.gif,欧洲,Russia,0,0,10,10,10,10,21,29,55,61,66,71,80,82,88,98,104,109,115,121,124,126,136,142,147,150,158,160,166,172,178,196,222,231,240,251,258,270,278,289,298,309,317,326,332,347,354,364,375,389,398,409,418,431,459,498,523,540,559,578,592,610,630,647,663,677,695,721,743,758,772,786,802,817,834,849,861,876,891,927,960,978,991,1005,1017,1032,1046,1065,1077,1092,1109,1123,1135,1149,1161,1173,1186,1200,1213,1230,1248,1269,1286,1330,1354,1369,1389,1408,1426,1443,1461,1480,1499,1514,1531,1551,1567,1582,1596,1609,1625,1639,1660,1675,1687,1704,1725,1766,1795,1812,1827,1843,1860,1876,1909,1930,1947,1964,1988,2009,2026,2043,2059,2075,2094,2111,2128,2144,2159,2179,2195,2229,2301,2318,2331,2343,2375,2393,2408,2419,2431,2446,2462,2504,2525,2542,2552,2564,2577,2591,2604,2618,2631,2651,2672,2772,2853,2874,2894,2913,2927,2941,2955,2970,2988,3002,3017,3032,3044,3055,3066,3077,3090,3105,3118,3132,3144,3154,3163,3174,3186,3200,3209,3221,3231,3242,3253,3263,3274,3283,3294,3322,3342,3376,3399,3414,3429,3444,3457,3472,3484
NL,荷兰,其他,https://www.fluentpython.com/data/flags/nl/nl.gif,欧洲,Netherlands,0,0,3,6,12,18,22,64,164,181,195,205,212,221,230,239,248,256,266,276,281,287,294,304,313,322,327,333,341,353,365,416,471,488,500,510,518,527,535,544,552,561,571,579,586,594,602,609,615,623,631,640,648,658,675,707,725,736,747,757,767,777,790,800,810,822,837,864,880,891,901,910,919,929,937,944,953,963,975,1001,1026,1035,1044,1054,1066,1077,1086,1098,1107,1119,1135,1145,1152,1162,1172,1179,1189,1199,1211,1223,1234,1251,1264,1319,1335,1346,1363,1378,1393,1408,1420,1435,1450,1465,1477,1489,1500,1513,1528,1542,1566,1582,1600,1613,1630,1652,1679,1718,1744,1762,1779,1801,1823,1846,1878,1899,1922,1948,1984,2015,2032,2051,2068,2088,2114,2142,2163,2181,2201,2228,2250,2292,2341,2360,2375,2388,2406,2426,2440,2452,2467,2487,2505,2539,2555,2574,2589,2604,2618,2632,2645,2657,2671,2696,2714,2752,2797,2813,2834,2859,2871,2882,2895,2908,2930,2960,2974,2989,2999,3010,3024,3034,3046,3060,3069,3079,3091,3100,3107,3115,3124,3137,3146,3159,3169,3181,3191,3202,3214,3224,3235,3275,3291,3324,3347,3364,3379,3393,3409,3431,3447
TD,乍得,其他,https://www.fluentpython.com/data/flags/td/td.gif,非洲,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,127,196,248,318,355,399,452,494,537,577,622,669,715,792,860,922,983,1048,1148,1225,1302,1356,1408,1467,1523,1566,1576,1590,1596,1598,1611,1621,1651,1692,1729,1772,1811,1854,1894,1934,1964,1999,2045,2097,2139,2195,2236,2274,2318,2373,2425,2453,2472,2493,2516,2545,2602,2636,2669,2697,2717,2737,2765,2777,2795,2813,2831,2857,2885,2943,2971,2998,3019,3040,3051,3063,3071,3091,3105,3116,3130,3144,3161,3178,3191,3203,3216,3225,3237,3246,3253,3263,3272,3282,3291,3298,3305,3313,3321,3330,3338,3347,3351,3358,3366,3370,3384,3392,3398,3405,3413,3419,3423,3429
PL,波兰,其他,https://www.fluentpython.com/data/flags/pl/pl.gif,欧洲,Poland,0,0,2,4,7,10,12,25,59,73,82,90,97,105,110,116,123,130,136,142,148,155,161,168,175,181,187,192,197,203,210,242,292,315,329,348,362,377,388,400,414,429,446,459,471,482,497,507,519,532,543,555,566,581,597,631,651,666,678,689,700,712,725,736,747,760,776,798,820,833,843,855,865,876,884,893,902,915,929,950,976,988,998,1008,1021,1032,1042,1054,1063,1078,1093,1105,1114,1127,1137,1146,1157,1173,1186,1205,1228,1250,1265,1365,1393,1412,1431,1449,1472,1492,1510,1530,1547,1565,1582,1597,1611,1626,1640,1654,1671,1686,1705,1719,1733,1753,1775,1802,1824,1842,1854,1867,1882,1899,1922,1938,1952,1966,1983,1998,2010,2024,2035,2048,2065,2080,2093,2106,2117,2131,2145,2193,2275,2291,2303,2317,2336,2352,2364,2374,2386,2402,2416,2443,2459,2473,2486,2500,2513,2525,2536,2546,2556,2575,2589,2630,2689,2705,2721,2739,2750,2759,2768,2778,2789,2799,2810,2819,2826,2834,2841,2848,2856,2866,2874,2883,2892,2899,2905,2912,2919,2930,2936,2945,2952,2962,2969,2977,2986,2994,3003,3033,3047,3074,3090,3100,3111,3121,3136,3153,3163
