alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
NL,荷兰,其他,https://www.fluentpython.com/data/flags/nl/nl.gif,欧洲,NL,0,0,76657140,76657140,76657140,76657140,76657140,76657140,76657140,107319996,137982852,137982852,168645708,168645708,168645708,168645708,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,183977136,199308564,214639992,229971420,229971420,229971420,245302848,245302848,245302848,260634276,291297132,306628560,321959988,337291416,337291416,352622844,367954272,367954272,383285700,383285700,383285700,398617128,398617128,398617128,398617128,413948556,413948556,413948556,413948556,413948556,413948556,413948556,444611412,444611412,459942840,459942840,475274268,490605696,505937124,521268552,521268552,536599980,536599980,536599980,551931408,567262836,582594264,613257120,613257120,628588548,628588548,628588548,628588548,628588548,628588548,643919976,659251404,674582832,674582832,674582832,689914260,705245688,705245688,705245688,720577116,735908544,751239972,751239972,766571400,766571400,766571400,766571400,781902828,797234256,797234256,797234256,797234256,797234256,812565684,827897112,827897112,843228540,843228540,843228540,843228540,843228540,843228540,858559968,858559968,858559968,873891396,935217108,981211392,1011874248,1027205676,1103862816,1180519956,1272508524,1379828520,1487148516,1732451364,1916428500,2023748496,2146399920,2284382772,2391702768,2422365624,2453028480,2468359908,2499022764,2529685620,2575679904,2591011332,2606342760,2621674188,2621674188,2637005616,2652337044,2667668472,2682999900,2713662756,2728994184,2744325612,2759657040,2774988468,2790319896,2805651324,2820982752,2912971320,3418908444,3970839852,4507439832,4967382672,5350668372,6132571200,6715165464,7129114020,7451074008,7834359708,8079662556,8248308264,8432285400,8585599680,8723582532,8892228240,9060873948,9198856800,9352171080,9474822504,9566811072,9643468212,9735456780,9781451064,9827445348,9919433916,10471365324,10517359608,10563353892,10594016748,10624679604,10655342460,10686005316,10701336744,10716668172,10731999600,10762662456,10777993884,10793325312,10823988168,10854651024,10885313880,10900645308,10915976736,10931308164,10961971020,10977302448,10992633876,11023296732,11038628160,11069291016,11099953872,11115285300,11130616728,11161279584,11207273868,11391251004,12924393804,13920936624
KZ,哈萨克斯坦,其他,https://www.fluentpython.com/data/flags/kz/kz.gif,亚洲,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613257120,613257120,1318502808,1318502808,1318502808,1318502808,1318502808,1318502808,1318502808,1318502808,1318502808,1793777076,2284382772,2284382772,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,3158274168,3158274168,3158274168,3158274168,3480234156,3480234156,3480234156,3480234156,3740868432,3740868432,3740868432,3740868432,3771531288,3848188428,3940176996,4001502708,4124154132,4124154132,4154816988,4154816988,4216142700,4216142700,4262136984,4323462696,4384788408,4400119836,4476776976,4538102688,4599428400,4645422684,4691416968,4706748396,4752742680,4798736964,4844731248,4875394104,4936719816,4982714100,5013376956,5044039812,5059371240,5105365524,5151359808,5182022664,5212685520,5258679804,5335336944,5365999800,5396662656,5442656940,5519314080,5641965504,6193896912,6362542620,6408536904,6699834036,6929805456,7037125452,7129114020,7205771160,7681045428,7834359708,7911016848,7926348276,8003005416,8094993984,8156319696,8263639692,8309633976,8370959688,8386291116,8416953972,8432285400,8478279684,8493611112,8539605396,8570268252,8585599680,8631593964,8677588248,8738913960,8754245388,8784908244,8815571100,8861565384,8892228240,8907559668,8953553952,8984216808,9014879664,9045542520,9060873948,9091536804,9122199660,9152862516,9168193944,9198856800,9229519656,9260182512,9290845368,9336839652,9367502508,9459491076,9505485360,9536148216,9566811072,9628136784,9658799640,9689462496,9704793924,9735456780,9781451064,9827445348,9858108204,9904102488,9950096772,9965428200,10026753912,10057416768,10088079624,10103411052,10118742480,10134073908,10149405336,10180068192,10210731048,10226062476,10272056760,10302719616,10333382472,10364045328,10379376756,10410039612,10410039612,10440702468,10471365324,10486696752,10532691036,10578685320,10609348176,10624679604,10655342460,10686005316,10731999600,10762662456,11007965304,12541108104,13874942340
NP,尼泊尔,其他,https://www.fluentpython.com/data/flags/np/np.gif,亚洲,NP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1088531388,1793777076,1793777076,1793777076,1793777076,1793777076,1793777076,1793777076,1793777076,2315045628,2315045628,2315045628,2315045628,2315045628,2315045628,2315045628,2315045628,2315045628,3372914160,3372914160,3372914160,3372914160,3372914160,3863519856,3863519856,5304674088,5304674088,6163234056,7512399720,7512399720,7512399720,7512399720,7512399720,7880353992,7880353992,7880353992,8217645408,8217645408,8570268252,8907559668,8907559668,8907559668,8907559668,8907559668,8907559668,8907559668,9168193944,9168193944,9168193944,9858108204,9858108204,10456033896,11145948156,12679090956,13706296632
TR,土耳其,其他,https://www.fluentpython.com/data/flags/tr/tr.gif,亚洲,TR,0,0,0,0,0,0,0,0,0,352622844,674582832,674582832,674582832,674582832,674582832,674582832,674582832,674582832,827897112,981211392,981211392,1119194244,1241845668,1349165664,1456485660,1456485660,1533142800,1533142800,1594468512,1717119936,1778445648,1778445648,1778445648,1885765644,1993085640,2039079924,2039079924,2085074208,2085074208,2115737064,2115737064,2115737064,2115737064,2115737064,2177062776,2223057060,2299714200,2330377056,2330377056,2361039912,2407034196,2407034196,2422365624,2468359908,2575679904,2575679904,2621674188,2698331328,2744325612,2759657040,2774988468,2820982752,2851645608,2851645608,2866977036,2882308464,2882308464,2897639892,2897639892,2897639892,2943634176,2943634176,2943634176,2974297032,3081617028,3112279884,3127611312,3158274168,3173605596,3188937024,3204268452,3204268452,3219599880,3234931308,3234931308,3234931308,3280925592,3311588448,3326919876,3357582732,3403577016,3418908444,3418908444,3449571300,3510897012,3526228440,3556891296,3602885580,3648879864,3679542720,3756199860,3771531288,3817525572,3878851284,3894182712,3940176996,3970839852,4001502708,4047496992,4093491276,4124154132,4154816988,4185479844,4231474128,4262136984,4292799840,4338794124,4384788408,4430782692,4446114120,4476776976,4492108404,4507439832,4522771260,4568765544,4614759828,4768074108,4798736964,4829399820,4906056960,4982714100,5028708384,5074702668,5090034096,5258679804,5381331228,5396662656,5411994084,5442656940,5473319796,5519314080,5534645508,5595971220,5626634076,5657296932,5687959788,5718622644,5749285500,5779948356,5795279784,5841274068,5887268352,5933262636,5979256920,6025251204,6071245488,6117239772,6147902628,6178565484,6209228340,6255222624,6301216908,6362542620,6500525472,6638508324,6745828320,6822485460,6914474028,6960468312,7037125452,7129114020,7205771160,7267096872,7328422584,7374416868,7466405436,7558394004,7681045428,7727039712,7819028280,7926348276,8003005416,8064331128,8094993984,8125656840,8186982552,8324965404,8386291116,8447616828,8585599680,8677588248,8754245388,8815571100,8861565384,8892228240,8938222524,9014879664,9045542520,9091536804,9122199660,9198856800,9306176796,9367502508,9413496792,9444159648,9505485360,9551479644,9612805356,9674131068,9735456780,9781451064,9873439632,9996091056,10103411052,10149405336,10195399620,10256725332,10318051044,10394708184,10869982452,12403125252,13399668072
MN,蒙古,其他,https://www.fluentpython.com/data/flags/mn/mn.gif,亚洲,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567262836,567262836,567262836,567262836,567262836,567262836,1149857100,1671125652,1671125652,2207725632,2728994184,3342251304,3342251304,3342251304,3342251304,3342251304,3342251304,3342251304,3342251304,3863519856,3863519856,3863519856,3863519856,3863519856,3863519856,3863519856,3863519856,3863519856,3863519856,4461445548,4461445548,4461445548,4461445548,4461445548,4461445548,4461445548,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,4921388388,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5442656940,5856605496,5856605496,5856605496,5856605496,5856605496,6807154032,6807154032,6807154032,6807154032,6807154032,6807154032,6807154032,6807154032,6807154032,7512399720,7512399720,7512399720,7512399720,7512399720,7512399720,7911016848,7911016848,8278971120,8278971120,8278971120,9643468212,11176611012,12709753812
BY,白俄罗斯,其他,https://www.fluentpython.com/data/flags/by/by.gif,欧洲,BY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,413948556,628588548,628588548,628588548,628588548,628588548,628588548,628588548,628588548,766571400,904554252,904554252,904554252,904554252,1027205676,1149857100,1149857100,1149857100,1226514240,1226514240,1226514240,1287839952,1287839952,1287839952,1287839952,1287839952,1349165664,1487148516,1487148516,1487148516,1487148516,1487148516,1487148516,1487148516,1548474228,1548474228,1548474228,1548474228,1594468512,1655794224,1717119936,1717119936,1763114220,1763114220,1809108504,1809108504,1885765644,1916428500,1962422784,2008417068,2177062776,2269051344,2315045628,2315045628,2361039912,2361039912,2361039912,2437697052,2483691336,2529685620,2591011332,2637005616,2851645608,2974297032,3035622744,3050954172,3096948456,3142942740,3173605596,3219599880,3250262736,3280925592,3342251304,3403577016,3510897012,3648879864,3740868432,3802194144,3832857000,3878851284,3940176996,3970839852,4001502708,4062828420,4124154132,4216142700,4323462696,4415451264,4461445548,4476776976,4492108404,4507439832,4522771260,4553434116,4584096972,4630091256,4752742680,5212685520,5350668372,5427325512,5626634076,5917931208,5994588348,6071245488,6101908344,6531188328,6669171180,6776491176,6853148316,6960468312,7021794024,7067788308,7144445448,7175108304,7236434016,7282428300,7313091156,7343754012,7374416868,7420411152,7435742580,7497068292,7543062576,7589056860,7635051144,7681045428,7727039712,7757702568,7788365424,7819028280,7865022564,7911016848,7957011132,7987673988,8033668272,8094993984,8125656840,8156319696,8171651124,8202313980,8232976836,8263639692,8278971120,8309633976,8340296832,8386291116,8416953972,8447616828,8478279684,8508942540,8524273968,8554936824,8600931108,8631593964,8662256820,8692919676,8723582532,8754245388,8800239672,8861565384,8892228240,8922891096,8938222524,8968885380,8984216808,9014879664,9045542520,9076205376,9091536804,9106868232,9122199660,9152862516,9168193944,9198856800,9214188228,9244851084,9260182512,9275513940,9290845368,9306176796,9321508224,9336839652,9367502508,9413496792,9428828220,9459491076,9474822504,9490153932,9505485360,9520816788,9750788208,11283931008,12617765244
AM,亚美尼亚,其他,https://www.fluentpython.com/data/flags/am/am.gif,亚洲,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,1533142800,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2299714200,2407034196,2407034196,2499022764,2591011332,2591011332,2591011332,2682999900,2759657040,2759657040,2958965604,3020291316,3081617028,3081617028,3081617028,3081617028,3142942740,3372914160,3495565584,3618217008,3740868432,3848188428,4001502708,4047496992,4093491276,4093491276,4139485560,4185479844,4231474128,4354125552,4354125552,4400119836,4492108404,4599428400,4630091256,4660754112,4752742680,4783405536,4783405536,4844731248,5212685520,5289342660,5488651224,5795279784,5902599780,5963925492,6055914060,6163234056,6469862616,6638508324,6868479744,6975799740,7006462596,7006462596,7067788308,7098451164,7129114020,7159776876,7190439732,7236434016,7297759728,7297759728,7405079724,7451074008,7451074008,7481736864,7512399720,7573725432,7604388288,7635051144,7635051144,7665714000,7665714000,7773033996,7773033996,7773033996,7819028280,7849691136,7849691136,7941679704,8033668272,8033668272,8064331128,8110325412,8186982552,8263639692,8309633976,8309633976,8309633976,8340296832,8401622544,8401622544,8401622544,8401622544,8432285400,8462948256,8462948256,8524273968,8554936824,8554936824,8662256820,8784908244,8876896812,8938222524,8999548236,9076205376,9076205376,9076205376,9122199660,9168193944,9214188228,9260182512,9260182512,9290845368,9290845368,9290845368,9336839652,9336839652,9367502508,9413496792,9444159648,9520816788,9551479644,9582142500,9582142500,9582142500,9628136784,9674131068,9735456780,9766119636,9796782492,9827445348,9827445348,10180068192,11590559568,12495113820
TH,泰国,其他,https://www.fluentpython.com/data/flags/th/th.gif,亚洲,TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,981211392,1042537104,1042537104,1042537104,1042537104,1042537104,1042537104,1042537104,1103862816,1103862816,1103862816,1103862816,1165188528,1165188528,1165188528,1165188528,1165188528,1165188528,1211182812,1257177096,1257177096,1257177096,1257177096,1303171380,1303171380,1303171380,1303171380,1303171380,1349165664,1349165664,1349165664,1349165664,1379828520,1456485660,1563805656,1563805656,1609799940,1686457080,1809108504,1839771360,1885765644,1885765644,2223057060,2345708484,2422365624,2422365624,2453028480,2453028480,2453028480,2483691336,2514354192,2545017048,2545017048,2545017048,2621674188,2621674188,2652337044,2652337044,2652337044,2652337044,2682999900,2713662756,2744325612,2774988468,2774988468,2805651324,2805651324,2805651324,2805651324,2805651324,2805651324,2851645608,2851645608,2928302748,2928302748,2958965604,2958965604,2958965604,2958965604,3035622744,3066285600,3066285600,3142942740,3142942740,3142942740,3142942740,3142942740,3204268452,3234931308,3449571300,3648879864,3832857000,4032165564,4277468412,4553434116,4860062676,5013376956,5105365524,5350668372,5473319796,5595971220,5749285500,5933262636,5963925492,6163234056,6331879764,6423868332,6546519756,6669171180,6730496892,6883811172,6945136884,7067788308,7190439732,7313091156,7589056860,7757702568,7849691136,7941679704,8140988268,8248308264,8432285400,8585599680,8708251104,8892228240,8953553952,9306176796,9444159648,10977302448,12096496692
MA,摩洛哥,其他,https://www.fluentpython.com/data/flags/ma/ma.gif,非洲,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873891396,1594468512,1594468512,2713662756,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3280925592,3587554152,3587554152,3587554152,3587554152,3587554152,3587554152,3587554152,3587554152,3587554152,3587554152,3786862716,3786862716,3786862716,3786862716,3786862716,3786862716,3786862716,3786862716,3786862716,3786862716,3786862716,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,3940176996,4001502708,4062828420,4124154132,4185479844,4185479844,4185479844,4231474128,4231474128,4231474128,4231474128,4277468412,4277468412,4338794124,4384788408,4384788408,4430782692,4430782692,4430782692,4430782692,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4476776976,4507439832,4507439832,4507439832,4538102688,4538102688,4538102688,4538102688,4706748396,4737411252,4798736964,4798736964,4829399820,4967382672,4967382672,4967382672,4967382672,4967382672,4998045528,5028708384,5028708384,5028708384,5059371240,5059371240,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5090034096,5120696952,5120696952,5120696952,5120696952,5120696952,5120696952,5120696952,5151359808,5258679804,5289342660,5289342660,5320005516,5350668372,5381331228,5411994084,5442656940,5442656940,5488651224,5488651224,5488651224,5718622644,5871936924,5902599780,5933262636,5963925492,6040582632,6071245488,6101908344,6255222624,6331879764,6362542620,6500525472,6607845468,6715165464,6715165464,6822485460,6883811172,6945136884,6975799740,7037125452,7129114020,7159776876,7159776876,7236434016,7267096872,7267096872,7328422584,7328422584,7389748296,7420411152,7451074008,7512399720,7589056860,7589056860,7665714000,7773033996,7803696852,7880353992,7987673988,8064331128,8278971120,8309633976,8570268252,9965428200,11498571000
KH,柬埔塞,其他,https://www.fluentpython.com/data/flags/kh/kh.gif,亚洲,KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,1333834236,2054411352,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,2820982752,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3219599880,3633548436,3633548436,3633548436,4016834136,4446114120,4829399820,4829399820,4829399820,5565308364,5565308364,5933262636,6316548336,6669171180,7021794024,7021794024,7021794024,7021794024,7021794024,7021794024,7021794024,7343754012,7681045428,7681045428,7681045428,7681045428,8003005416,8003005416,8003005416,8003005416,8003005416,8278971120,8278971120,8278971120,8570268252,8570268252,9459491076,9459491076,9459491076,9812113920,11345256720,11345256720
VN,越南,其他,https://www.fluentpython.com/data/flags/vn/vn.gif,亚洲,VN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45994284,45994284,61325712,61325712,122651424,122651424,122651424,137982852,183977136,183977136,275965704,352622844,383285700,383285700,444611412,613257120,643919976,643919976,659251404,827897112,1073199960,1088531388,1134525672,1165188528,1165188528,1180519956,1180519956,1180519956,1180519956,1195851384,1211182812,1241845668,1272508524,1272508524,1272508524,1287839952,1303171380,1303171380,1303171380,1303171380,1303171380,1333834236,1349165664,1364497092,1379828520,1379828520,1379828520,1425822804,1441154232,1441154232,1441154232,1471817088,1487148516,1487148516,1487148516,1487148516,1502479944,1533142800,1533142800,1548474228,1548474228,1563805656,1563805656,1671125652,1701788508,1763114220,1870434216,2023748496,2161731348,2345708484,2560348476,2836314180,3296257020,3587554152,3802194144,3909514140,4093491276,4308131268,4553434116,4706748396,4860062676,5059371240,5151359808,5365999800,5595971220,5733954072,5856605496,6101908344,6377874048,6469862616,6607845468,6715165464,6807154032,6975799740,7037125452,7159776876,7313091156,7466405436,7558394004,7681045428,7865022564,8048999700,8140988268,8217645408,8447616828,9566811072,11099953872
RU,俄罗斯,其他,https://www.fluentpython.com/data/flags/ru/ru.gif,欧洲,RU,0,0,45994284,45994284,45994284,45994284,45994284,168645708,214639992,214639992,214639992,214639992,245302848,245302848,245302848,306628560,337291416,367954272,367954272,444611412,475274268,505937124,521268552,582594264,582594264,613257120,613257120,659251404,720577116,720577116,735908544,751239972,812565684,843228540,858559968,919885680,935217108,950548536,965879964,996542820,1011874248,1073199960,1119194244,1165188528,1180519956,1211182812,1226514240,1241845668,1257177096,1272508524,1303171380,1318502808,1349165664,1379828520,1410491376,1441154232,1471817088,1517811372,1533142800,1563805656,1579137084,1594468512,1625131368,1625131368,1640462796,1655794224,1686457080,1732451364,1793777076,1839771360,1855102788,1870434216,1885765644,1916428500,1931759928,1947091356,1977754212,1993085640,2039079924,2085074208,2131068492,2161731348,2192394204,2223057060,2238388488,2269051344,2299714200,2330377056,2361039912,2407034196,2437697052,2514354192,2560348476,2606342760,2637005616,2667668472,2698331328,2728994184,2759657040,2790319896,2820982752,2851645608,2882308464,2943634176,3004959888,3035622744,3066285600,3081617028,3096948456,3127611312,3158274168,3188937024,3219599880,3250262736,3280925592,3311588448,3342251304,3372914160,3403577016,3418908444,3449571300,3464902728,3495565584,3526228440,3572222724,3679542720,4016834136,4108822704,4170148416,4369456980,4614759828,4691416968,4768074108,4829399820,5136028380,5258679804,5335336944,5396662656,5457988368,5534645508,5595971220,5657296932,5703291216,5749285500,5795279784,5841274068,5887268352,5933262636,5979256920,6025251204,6071245488,6117239772,6163234056,6224559768,6270554052,6301216908,6331879764,6362542620,6408536904,6454531188,6500525472,6546519756,6592514040,6638508324,6684502608,6715165464,6745828320,6776491176,6807154032,6837816888,6868479744,6899142600,6929805456,6960468312,6991131168,7021794024,7052456880,7083119736,7113782592,7144445448,7175108304,7205771160,7236434016,7267096872,7297759728,7328422584,7374416868,7405079724,7435742580,7466405436,7497068292,7527731148,7543062576,7558394004,7573725432,7589056860,7604388288,7619719716,7650382572,7665714000,7681045428,7696376856,7711708284,7727039712,7742371140,7757702568,7773033996,7788365424,7803696852,7819028280,7834359708,7865022564,7880353992,7911016848,7926348276,7941679704,7957011132,7972342560,7987673988,8248308264,9781451064,11007965304
